"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2012-Q4","T4-2012",18.874,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2012-Q3","T3-2012",22.623,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2013","2013",24.054,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2013-Q1","T1-2013",21.312,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2013-Q2","T2-2013",26.425,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2013-Q4","T4-2013",26.81,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2013-Q3","T3-2013",21.668,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2014","2014",26.352,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2014-Q2","T2-2014",28.914,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2014-Q1","T1-2014",29.445,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2014-Q4","T4-2014",22.553,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2014-Q3","T3-2014",24.494,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2015","2015",24.743,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2015-Q1","T1-2015",25.963,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2015-Q2","T2-2015",24.085,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2015-Q4","T4-2015",22.013,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2015-Q3","T3-2015",26.913,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2016","2016",26.461,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2016-Q2","T2-2016",25.053,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2016-Q1","T1-2016",25.059,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2016-Q4","T4-2016",32.596,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2016-Q3","T3-2016",23.135,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2017","2017",28.32,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2017-Q1","T1-2017",24.793,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2017-Q2","T2-2017",27.527,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2017-Q4","T4-2017",28.568,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2017-Q3","T3-2017",32.393,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2018-Q2","T2-2018",36.295,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2018-Q1","T1-2018",28.516,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2018-Q3","T3-2018",36.043,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2004","2004",1363.324,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2004-Q2","T2-2004",1365.917,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2004-Q1","T1-2004",1370.423,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2004-Q4","T4-2004",1355.966,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2004-Q3","T3-2004",1360.99,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2005","2005",1344.693,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2005-Q1","T1-2005",1351.391,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2005-Q2","T2-2005",1346.877,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2005-Q4","T4-2005",1338.104,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2005-Q3","T3-2005",1342.4,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2006","2006",1328.068,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2006-Q2","T2-2006",1329.968,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2006-Q1","T1-2006",1333.863,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2006-Q4","T4-2006",1322.331,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2006-Q3","T3-2006",1326.109,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2007","2007",1314.676,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2007-Q1","T1-2007",1318.574,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2007-Q2","T2-2007",1315.468,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2007-Q4","T4-2007",1311.355,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2007-Q3","T3-2007",1313.309,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2008","2008",1306.448,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2008-Q2","T2-2008",1307.916,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2008-Q1","T1-2008",1309.66,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2008-Q4","T4-2008",1302.805,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2008-Q3","T3-2008",1305.412,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2009","2009",1296.32,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2009-Q1","T1-2009",1300.394,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2009-Q2","T2-2009",1298.011,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2009-Q4","T4-2009",1291.806,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2009-Q3","T3-2009",1295.07,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2010","2010",1284.403,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2010-Q2","T2-2010",1285.923,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2010-Q1","T1-2010",1288.831,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2010-Q4","T4-2010",1279.969,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2010-Q3","T3-2010",1282.889,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2011","2011",1272.659,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2011-Q1","T1-2011",1277.071,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2011-Q2","T2-2011",1274.22,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2011-Q4","T4-2011",1268.118,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2011-Q3","T3-2011",1271.227,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2012","2012",1259.108,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2012-Q2","T2-2012",1261.277,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2012-Q1","T1-2012",1264.854,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2012-Q4","T4-2012",1252.98,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2012-Q3","T3-2012",1257.321,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2013","2013",1241.814,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2013-Q1","T1-2013",1249.045,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2013-Q2","T2-2013",1244.021,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2013-Q4","T4-2013",1233.81,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2013-Q3","T3-2013",1240.383,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2014","2014",1220.731,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2014-Q2","T2-2014",1222.967,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2014-Q1","T1-2014",1228.169,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2014-Q4","T4-2014",1213.673,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2014-Q3","T3-2014",1218.114,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2015","2015",1205.706,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2015-Q1","T1-2015",1208.914,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2015-Q2","T2-2015",1206.235,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2015-Q4","T4-2015",1201.625,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2015-Q3","T3-2015",1206.05,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2016","2016",1191.398,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2016-Q2","T2-2016",1193.874,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2016-Q1","T1-2016",1196.662,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2016-Q4","T4-2016",1185.117,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2016-Q3","T3-2016",1189.938,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2017","2017",1173.684,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2017-Q1","T1-2017",1179.893,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2017-Q2","T2-2017",1176.108,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2017-Q4","T4-2017",1166.746,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2017-Q3","T3-2017",1171.989,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",1155.86,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",1160.98,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",1153.752,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2004","2004",27.506,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2004-Q2","T2-2004",25.574,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2004-Q1","T1-2004",31.379,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2004-Q4","T4-2004",27.676,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2004-Q3","T3-2004",25.393,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2005","2005",28.904,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2005-Q1","T1-2005",30.563,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2005-Q2","T2-2005",33.669,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2005-Q4","T4-2005",26.599,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2005-Q3","T3-2005",24.784,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2006","2006",22.713,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y15-24","15-24 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2006-Q2","T2-2006",24.817,,
